year,month,doy,mday,hod,min,date,solar,rain,rh,temp,vap.press,vpd,wind,vap.den,utc,hod_utc,doy_utc,Ed,Ew
1996,7,203,21,10,0,1996-07-21 10:00:00,963.0,0.0,30.0,312.04999999999995,2.08762588386277,4.87112706234646,2.91912301738201,0.300966969561432,1996-07-21 17:00:00,17,203,6.211041645570763,4.909978592928166
1996,7,203,21,11,0,1996-07-21 11:00:00,927.0,0.0,30.0,312.45,2.13291018484951,4.97679043131552,2.47383306557798,0.307889637712378,1996-07-21 18:00:00,18,203,6.141327331389977,4.84026427874738
1996,7,203,21,12,0,1996-07-21 12:00:00,840.0,0.0,28.0,312.84999999999997,2.03377225925458,5.22970009522608,2.0780197750855,0.293954730904202,1996-07-21 19:00:00,19,203,5.671507987474766,4.391221119492007
1996,7,203,21,13,0,1996-07-21 13:00:00,700.0,0.0,27.0,313.04999999999995,1.98218634749799,5.35924456916123,2.5727863882011,0.286681827470921,1996-07-21 20:00:00,20,203,5.436109730707557,4.16718083729511
1996,7,203,21,14,0,1996-07-21 14:00:00,522.0,0.0,28.0,312.84999999999997,2.03377225925458,5.22970009522608,2.77069303344733,0.293954730904202,1996-07-21 21:00:00,21,203,5.671507987474766,4.391221119492007
1996,7,203,21,15,0,1996-07-21 15:00:00,322.0,0.0,31.0,312.15,2.16883051975348,4.82739696332227,2.17697309770862,0.312774206394365,1996-07-21 22:00:00,22,203,6.393010133264919,5.082460776552118
1996,7,203,21,16,0,1996-07-21 16:00:00,73.0,0.0,37.0,309.04999999999995,2.18757977252685,3.72479799105924,2.17697309770862,0.312345046259134,1996-07-21 23:00:00,23,203,8.12105933097961,6.764434446750229
1996,7,203,21,17,0,1996-07-21 17:00:00,1.0,0.0,50.0,303.84999999999997,2.20959000253533,2.20959000253533,1.68220648459302,0.310179372088907,1996-07-22 00:00:00,0,204,11.512064516172362,10.10232259236583
1996,7,203,21,18,0,1996-07-21 18:00:00,0.0,0.0,59.0,301.95,2.33759319869959,1.62442917197768,1.38534651672367,0.326096355052471,1996-07-22 01:00:00,1,204,13.523574609935693,12.09932559702648
1996,7,203,21,19,0,1996-07-21 19:00:00,0.0,0.0,60.0,301.65,2.33624327705593,1.55749551803729,1.43482317803523,0.325584236450052,1996-07-22 02:00:00,2,204,13.765521730126896,12.340151495809573
1996,7,203,21,20,0,1996-07-21 20:00:00,0.0,0.0,56.0,301.84999999999997,2.2059219383886,1.73322438016247,1.92958979115082,0.307626182141401,1996-07-22 03:00:00,3,204,12.982319276272845,11.561794619685585
1996,7,203,21,21,0,1996-07-21 21:00:00,0.0,0.0,49.0,301.25,1.86410137426571,1.94018714464391,3.26545964656293,0.259440969016866,1996-07-22 04:00:00,4,204,11.792717677720766,10.3854016590297
1996,7,203,21,22,0,1996-07-21 22:00:00,0.0,0.0,71.0,297.95,2.22374931377225,0.90829197323092,1.78115980721614,0.306105541913761,1996-07-22 05:00:00,5,204,16.63741982888944,15.194803958679715
1996,7,203,21,23,0,1996-07-21 23:00:00,0.0,0.0,76.0,297.15,2.26907083593636,0.716548685032536,1.58325316196991,0.311505532291103,1996-07-22 06:00:00,6,204,17.963354670430952,16.50066524446107
1996,7,204,22,0,0,1996-07-22 00:00:00,0.0,0.0,72.0,297.95,2.25506972664228,0.876971560360889,1.23691653278899,0.310416887574518,1996-07-22 07:00:00,7,204,16.86033856594707,15.414747391442784
1996,7,204,22,1,0,1996-07-22 01:00:00,0.0,0.0,60.0,298.75,1.97081192136561,1.31387461424374,1.88011312983926,0.272016388416684,1996-07-22 08:00:00,8,204,14.286995666132928,12.861625431815606
1996,7,204,22,2,0,1996-07-22 02:00:00,0.0,0.0,69.0,297.75,2.13545402452022,0.959406880581549,1.63272982328146,0.293754123340014,1996-07-22 09:00:00,9,204,16.24297981794817,14.805203914548413
1996,7,204,22,3,0,1996-07-22 03:00:00,40.0,0.0,67.0,297.34999999999997,2.02450776806736,0.997145617107805,1.48429983934679,0.278118171793691,1996-07-22 10:00:00,10,204,15.901401782396066,14.467331540180172
1996,7,204,22,4,0,1996-07-22 04:00:00,114.0,0.0,62.0,298.75,2.03650565207779,1.24818088353155,2.96859967869357,0.281083601363907,1996-07-22 11:00:00,11,204,14.66674164448201,13.239174476619901
1996,7,204,22,5,0,1996-07-22 05:00:00,394.0,0.0,53.0,301.04999999999995,1.99292618240282,1.7673118976025,3.11702966262825,0.277186337372114,1996-07-22 12:00:00,12,204,12.570361271347497,11.154515180273481
1996,7,204,22,6,0,1996-07-22 06:00:00,589.0,0.0,48.0,302.84999999999997,2.00311864593739,2.1700451997655,3.56231961443229,0.280269750648027,1996-07-22 13:00:00,13,204,11.319565756026735,9.914896585695073
1996,7,204,22,7,0,1996-07-22 07:00:00,840.0,0.0,46.0,303.95,2.04445210576802,2.40000899372767,3.85917958230164,0.287091982507264,1996-07-22 14:00:00,14,204,10.748555132134948,9.349902167364885
1996,7,204,22,8,0,1996-07-22 08:00:00,559.0,0.0,52.0,302.15,2.08422317690292,1.92389831714116,4.60132950197504,0.290943591200363,1996-07-22 15:00:00,15,204,12.187741444742034,10.773749977189091
1996,7,204,22,9,0,1996-07-22 09:00:00,630.0,0.0,42.0,305.65,2.05543369952377,2.83845606124711,5.24452609902531,0.290248409339861,1996-07-22 16:00:00,16,204,9.688841922689019,8.305531074469268
1996,7,204,22,10,0,1996-07-22 10:00:00,54.0,0.0,51.0,301.04999999999995,1.91772142080271,1.84251665920261,3.31493630787449,0.266726475584488,1996-07-22 17:00:00,17,204,12.199976935112637,10.788014969058118
1996,7,204,22,11,0,1996-07-22 11:00:00,527.0,0.0,46.0,302.75,1.90864600796219,2.24058444412953,4.94766613115595,0.266963271456676,1996-07-22 18:00:00,18,204,10.963466111918853,9.56481314714879
1996,7,204,22,12,0,1996-07-22 12:00:00,17.0,0.0,37.0,303.34999999999997,1.58901698877134,2.70562352142148,4.6508061632866,0.222697076237229,1996-07-22 19:00:00,19,204,9.132497219874645,7.775872335645264
1996,7,204,22,13,0,1996-07-22 13:00:00,2.0,0.0,71.0,298.45,2.29095795001314,0.935743388033537,5.9866760186987,0.315886216883817,1996-07-22 20:00:00,20,204,16.547445428187952,15.10482955797823
1996,7,204,22,14,0,1996-07-22 14:00:00,2.0,6.35,92.0,294.45,2.33182478227281,0.202767372371548,2.47383306557798,0.317211882898785,1996-07-22 21:00:00,21,204,24.813248071189278,23.066197807233983
1996,7,204,22,15,0,1996-07-22 15:00:00,5.0,2.79,83.0,295.04999999999995,2.18232845977344,0.446982937543958,5.83824603476403,0.297479957569943,1996-07-22 22:00:00,22,204,20.43024966027191,18.903686267623183
1996,7,204,22,16,0,1996-07-22 16:00:00,7.0,0.0,82.0,295.15,2.16922380827591,0.476171079865445,3.51284295312073,0.295793840039838,1996-07-22 23:00:00,23,204,20.0689929870282,18.55537628184258
1996,7,204,22,17,0,1996-07-22 17:00:00,5.0,0.0,79.0,295.54999999999995,2.14136719807093,0.569224191892273,2.47383306557798,0.292391056830117,1996-07-23 00:00:00,0,205,19.065951611374306,17.58270486230879
1996,7,204,22,18,0,1996-07-22 18:00:00,0.0,0.0,76.0,296.15,2.13637271764188,0.674644016097436,2.3254030816433,0.292301292512295,1996-07-23 01:00:00,1,205,18.143325860731128,16.680636434761247
1996,7,204,22,19,0,1996-07-22 19:00:00,0.0,0.0,80.0,294.84999999999997,2.07792037925046,0.519480094812615,1.38534651672367,0.283055768605763,1996-07-23 02:00:00,2,205,19.48749170951382,17.995382188288342
1996,7,204,22,20,0,1996-07-22 20:00:00,0.0,0.0,82.0,293.75,1.99085039344229,0.437015940023917,2.27592642033174,0.270183284020036,1996-07-23 03:00:00,3,205,20.32097275666981,18.80735605148419
1996,7,204,22,21,0,1996-07-22 21:00:00,0.0,0.0,90.0,293.04999999999995,2.09258089299641,0.232508988110712,1.03900988754275,0.28331264377998,1996-07-23 04:00:00,4,205,23.875078866156525,22.198248565933966
1996,7,204,22,22,0,1996-07-22 22:00:00,0.0,0.0,94.0,292.54999999999995,2.11878548376094,0.135241626623039,1.13796321016587,0.28637102029271,1996-07-23 05:00:00,5,205,26.54155727814418,24.706828041677333
1996,7,204,22,23,0,1996-07-22 23:00:00,0.0,0.0,95.0,292.25,2.10169230121616,0.110615384274535,1.48429983934679,0.283769443664056,1996-07-23 06:00:00,6,205,27.375648429716,25.48932357003975
1996,7,205,23,0,0,1996-07-23 00:00:00,0.0,0.0,94.0,292.15,2.06663901711332,0.131913128751914,1.38534651672367,0.278941088048541,1996-07-23 07:00:00,7,205,26.61355582399438,24.778826587527533
1996,7,205,23,1,0,1996-07-23 01:00:00,0.0,0.0,95.0,291.75,2.03706165227416,0.107213771172324,0.742149919673393,0.274572484517556,1996-07-23 08:00:00,8,205,27.46564680949113,25.57932194981488
1996,7,205,23,2,0,1996-07-23 02:00:00,0.0,0.0,96.0,291.04999999999995,1.97002412120019,0.0820843383833414,0.4,0.264899490459596,1996-07-23 09:00:00,9,205,28.437966271828657,26.494127468660867
1996,7,205,23,3,0,1996-07-23 03:00:00,13.0,0.0,97.0,290.75,1.95327191928545,0.0604104717304779,0.692673258361833,0.262376180465897,1996-07-23 10:00:00,10,205,29.41154007894042,27.403634555776677
1996,7,205,23,4,0,1996-07-23 04:00:00,196.0,0.0,95.0,293.84999999999997,2.32072473439761,0.122143407073559,0.4,0.315058572999665,1996-07-23 11:00:00,11,205,27.0876536144356,25.20132875475935
1996,7,205,23,5,0,1996-07-23 05:00:00,388.0,0.0,78.0,296.84999999999997,2.28717194643533,0.645099779763811,1.28639319410055,0.31367351044229,1996-07-23 12:00:00,12,205,18.54927250389257,17.07380629588553
1996,7,205,23,6,0,1996-07-23 06:00:00,578.0,0.0,66.0,299.45,2.25952990982487,1.16400025657645,1.38534651672367,0.312596698951641,1996-07-23 13:00:00,13,205,15.321959093105194,13.889429975304628
1996,7,205,23,7,0,1996-07-23 07:00:00,741.0,0.0,57.0,301.65,2.21943111320313,1.67430768189008,1.23691653278899,0.309305024627549,1996-07-23 14:00:00,14,205,13.204067741038564,11.782220761284183
1996,7,205,23,8,0,1996-07-23 08:00:00,861.0,0.0,51.0,302.84999999999997,2.12831356130847,2.04485028439441,1.08848654885431,0.297786610063529,1996-07-23 15:00:00,15,205,11.876896130579372,10.464934164524852
1996,7,205,23,9,0,1996-07-23 09:00:00,931.0,0.0,46.0,303.84999999999997,2.03282280233251,2.38635720273816,1.68220648459302,0.285365022321794,1996-07-23 16:00:00,16,205,10.766464380450278,9.367811415680215
1996,7,205,23,10,0,1996-07-23 10:00:00,946.0,0.0,43.0,304.75,2.00004865097485,2.6512272815248,1.43482317803523,0.281595849789678,1996-07-23 17:00:00,17,205,10.03970060210727,8.652102446538978
1996,7,205,23,11,0,1996-07-23 11:00:00,911.0,0.0,44.0,305.65,2.15331149473919,2.74057826603169,1.68220648459302,0.304069762165569,1996-07-23 18:00:00,18,205,10.068026744151123,8.676452782099531
1996,7,205,23,12,0,1996-07-23 12:00:00,821.0,0.0,43.0,306.04999999999995,2.15223489662161,2.85296253738213,2.0780197750855,0.304315468431302,1996-07-23 19:00:00,19,205,9.807366428138671,8.419768272570376
1996,7,205,23,13,0,1996-07-23 13:00:00,682.0,0.0,42.0,306.15,2.11401343964492,2.91935189284299,2.27592642033174,0.299008809120849,1996-07-23 20:00:00,20,205,9.599560709602954,8.216249861383204
